Timestamp,ax,ay,az,gx,gy,gz
1764758065780,0.2506,6.2034,7.5673,-0.0023,-0.0273,-0.0507
1764758065790,0.2506,6.2034,7.5673,-0.0023,-0.0273,-0.0507
1764758065800,0.0556,5.9994,8.0082,0.0564,-0.1651,-0.0614
1764758065810,0.0556,5.9994,8.0082,0.0564,-0.1651,-0.0614
1764758065820,0.1579,6.1717,7.8138,0.1846,-0.2216,-0.0076
1764758065830,0.1579,6.1717,7.8138,0.1846,-0.2216,-0.0076
1764758065840,0.2357,6.1908,7.7539,0.2303,-0.2816,0.0148
1764758065850,0.2357,6.1908,7.7539,0.2303,-0.2816,0.0148
1764758065860,0.3314,6.2584,7.5649,0.2283,-0.2294,0.0218
1764758065870,0.3314,6.2584,7.5649,0.2283,-0.2294,0.0218
1764758065880,0.3314,6.2584,7.5649,0.159,-0.1333,0.0267
1764758065890,0.3715,6.3248,7.3843,0.159,-0.1333,0.0267
1764758065900,0.3715,6.3248,7.3843,0.0796,-0.0641,0.0283
1764758065910,0.0538,6.3362,7.3238,0.0796,-0.0641,0.0283
1764758065920,0.0538,6.3362,7.3238,-0.0528,0.2007,0.0886
1764758065930,0.1549,6.3278,6.8231,-0.0528,0.2007,0.0886
1764758065940,0.1549,6.3278,6.8231,-0.0528,0.2007,0.0886
1764758065950,1.7067,6.5958,6.7585,-0.4522,0.4698,0.1057
1764758065960,1.7067,6.5958,6.7585,-0.4522,0.4698,0.1057
1764758065970,2.5699,6.5767,9.9619,-0.1976,-0.3464,-0.2166
1764758065980,2.5699,6.5767,9.9619,-0.1976,-0.3464,-0.2166
1764758065990,-0.2632,6.2177,6.6796,0.6599,-0.4058,-0.6613
1764758066000,-0.2632,6.2177,6.6796,0.6599,-0.4058,-0.6613
1764758066010,-1.3268,5.8702,6.2213,0.4436,-0.536,-0.3561
1764758066020,-1.3268,5.8702,6.2213,0.4436,-0.536,-0.3561
1764758066030,-1.3268,5.8702,6.2213,-0.0796,-0.1753,0.0612
1764758066040,0.0562,6.2082,7.0367,-0.0796,-0.1753,0.0612
1764758066050,0.0562,6.2082,7.0367,-0.511,0.3494,0.1219
