Timestamp,ax,ay,az,gx,gy,gz
1764757870650,-0.0802,4.9759,8.1338,-0.0591,0.0918,-0.0412
1764757870660,-0.0802,4.9759,8.1338,-0.0591,0.0918,-0.0412
1764757870670,-0.0802,4.9759,8.1338,-0.1089,0.0226,-0.0629
1764757870680,-0.1819,4.8275,8.4335,-0.1089,0.0226,-0.0629
1764757870690,-0.1819,4.8275,8.4335,-0.1191,0.0165,-0.042
1764757870700,-0.1119,4.7587,8.6842,-0.1191,0.0165,-0.042
1764757870710,-0.1119,4.7587,8.6842,-0.1292,0.1326,-0.0324
1764757870720,-0.4175,4.6164,8.4766,-0.1292,0.1326,-0.0324
1764757870730,-0.4175,4.6164,8.4766,-0.1672,0.1159,0.0577
1764757870740,-0.2788,4.6307,8.7781,-0.1672,0.1159,0.0577
1764757870750,-0.2788,4.6307,8.7781,-0.0878,0.0408,0.0961
1764757870760,-0.073,4.6983,9.1502,-0.0878,0.0408,0.0961
1764757870770,-0.073,4.6983,9.1502,-0.0878,0.0408,0.0961
1764757870780,-0.1801,4.7904,8.7404,0.0577,0.0579,0.0883
1764757870790,-0.1801,4.7904,8.7404,0.0577,0.0579,0.0883
1764757870800,-0.1801,4.7904,8.7404,0.1171,-0.0148,0.1028
1764757870810,-0.1513,4.9035,8.388,0.1171,-0.0148,0.1028
1764757870820,-0.1513,4.9035,8.388,0.1284,-0.201,0.0944
1764757870830,-0.0873,4.8814,8.3426,0.1284,-0.201,0.0944
1764757870840,-0.0873,4.8814,8.3426,0.1387,-0.3806,0.0773
1764757870850,-0.3817,4.7127,8.458,0.1387,-0.3806,0.0773
1764757870860,-0.3817,4.7127,8.458,0.1449,-0.6115,0.159
1764757870870,-0.0921,4.5817,9.2441,0.1449,-0.6115,0.159
1764757870880,-0.0921,4.5817,9.2441,0.2506,-0.6416,0.2095
1764757870890,-0.006,4.7551,9.5378,0.2506,-0.6416,0.2095
1764757870900,-0.006,4.7551,9.5378,0.3062,-0.2173,0.3019
1764757870910,0.1071,4.995,8.33,0.3062,-0.2173,0.3019
1764757870920,0.1071,4.995,8.33,0.3062,-0.2173,0.3019
1764757870930,0.1071,4.995,8.33,-0.0302,0.7217,0.4108
1764757870940,5.0333,5.9916,6.8447,-0.0302,0.7217,0.4108
1764757870950,5.0333,5.9916,6.8447,-1.0023,1.5537,-0.1052
1764757870960,0.4259,6.6006,4.6433,-1.0023,1.5537,-0.1052
1764757870970,0.4259,6.6006,4.6433,-1.4125,-0.3612,-0.9209
1764757870980,-3.3661,3.0138,11.4233,-1.4125,-0.3612,-0.9209
1764757870990,-3.3661,3.0138,11.4233,-1.4125,-0.3612,-0.9209
