Timestamp,ax,ay,az,gx,gy,gz
1764758577980,0.3093,2.4359,9.6778,-0.3167,0.9412,0.8245
1764758577990,-0.0431,2.013,9.9685,-0.3167,0.9412,0.8245
1764758578000,-0.3811,1.7707,10.5607,-0.4276,1.1663,0.8832
1764758578010,-0.3811,1.7707,10.5607,-0.4276,1.1663,0.8832
1764758578020,-0.3811,1.7707,10.5607,-0.4728,1.5666,1.0298
1764758578030,-0.4289,1.721,10.3896,-0.4728,1.5666,1.0298
1764758578040,-0.4289,1.721,10.3896,-0.6495,2.0719,1.1512
1764758578050,-0.4804,1.9908,9.8758,-0.6495,2.0719,1.1512
1764758578060,-0.4804,1.9908,9.8758,-1.0624,2.7565,1.2208
1764758578070,-0.8578,1.6798,9.2201,-1.0624,2.7565,1.2208
1764758578080,-0.8578,1.6798,9.2201,-1.0624,2.7565,1.2208
1764758578090,-0.539,1.858,7.5075,-1.2837,2.7741,1.1487
1764758578100,-0.539,1.858,7.5075,-1.2837,2.7741,1.1487
1764758578110,-0.4989,1.7803,4.7964,-0.2941,-0.5344,0.2569
1764758578120,-0.4989,1.7803,4.7964,-0.2941,-0.5344,0.2569
1764758578130,-0.4989,1.7803,4.7964,3.7996,-10.5195,-1.6632
1764758578140,2.8008,1.0445,14.9216,3.7996,-10.5195,-1.6632
1764758578150,2.8008,1.0445,14.9216,11.2375,-20.5051,-3.6266
1764758578160,7.7892,1.678,28.6822,11.2375,-20.5051,-3.6266
1764758578170,7.7892,1.678,28.6822,17.1015,-22.9418,-5.3191
1764758578180,8.8995,2.6477,20.7236,17.1015,-22.9418,-5.3191
1764758578190,8.8995,2.6477,20.7236,16.3777,-19.011,-6.3293
1764758578200,1.8837,-0.1083,7.3591,16.3777,-19.011,-6.3293
1764758578210,1.8837,-0.1083,7.3591,16.3777,-19.011,-6.3293
1764758578220,-12.8722,-2.589,2.9719,11.2944,-11.8082,-5.1212
1764758578230,-12.8722,-2.589,2.9719,11.2944,-11.8082,-5.1212
1764758578240,-12.8722,-2.589,2.9719,3.134,2.6205,-0.3719
1764758578250,-6.6185,-0.475,-12.7549,3.134,2.6205,-0.3719
1764758578260,7.6008,7.2724,-17.3049,-5.6856,12.5556,1.9612
1764758578270,7.6008,7.2724,-17.3049,-5.6856,12.5556,1.9612
1764758578280,7.6008,7.2724,-17.3049,-9.9134,13.4163,1.4171
1764758578290,4.7982,4.3944,-5.0429,-9.9134,13.4163,1.4171
1764758578300,4.7982,4.3944,-5.0429,-10.6177,13.1356,1.6677
1764758578310,-0.4708,3.1214,5.8732,-10.6177,13.1356,1.6677
1764758578320,-0.4708,3.1214,5.8732,-8.8559,12.6892,2.5542
1764758578330,0.7382,4.0965,10.0899,-8.8559,12.6892,2.5542
1764758578340,0.7382,4.0965,10.0899,-8.8559,12.6892,2.5542
1764758578350,0.7113,3.1645,9.2441,-6.9932,11.6263,2.6698
1764758578360,0.7113,3.1645,9.2441,-6.9932,11.6263,2.6698
1764758578370,0.737,2.8391,8.1308,-5.8211,9.4994,2.5375
1764758578380,0.737,2.8391,8.1308,-5.8211,9.4994,2.5375
1764758578390,0.737,2.8391,8.1308,-4.3645,5.9,2.2093
1764758578400,1.7862,2.4538,11.187,-4.3645,5.9,2.2093
1764758578410,1.5344,2.4329,11.4185,-2.3225,3.2735,1.4774
1764758578420,1.5344,2.4329,11.4185,-2.3225,3.2735,1.4774
