Timestamp,ax,ay,az,gx,gy,gz
1764758549390,5.8176,-6.5551,2.9174,0.6915,1.8007,-0.5877
1764758549400,5.8176,-6.5551,2.9174,0.5647,1.6596,-0.4591
1764758549410,5.0997,-6.7155,3.2267,0.5647,1.6596,-0.4591
1764758549420,5.0997,-6.7155,3.2267,0.5647,1.6596,-0.4591
1764758549430,5.7027,-6.2722,3.9003,0.4481,1.5594,-0.1539
1764758549440,5.7027,-6.2722,3.9003,0.4481,1.5594,-0.1539
1764758549450,6.067,-6.2967,4.4381,0.3619,1.6444,-0.0209
1764758549460,6.067,-6.2967,4.4381,0.3619,1.6444,-0.0209
1764758549470,6.0263,-6.0885,4.1653,0.3228,1.7793,0.0819
1764758549480,6.0263,-6.0885,4.1653,0.3228,1.7793,0.0819
1764758549490,6.0263,-6.0885,4.1653,0.2818,1.6321,0.1107
1764758549500,6.0455,-5.6327,3.8686,0.2818,1.6321,0.1107
1764758549510,6.0455,-5.6327,3.8686,0.193,1.3935,-0.0032
1764758549520,5.8098,-5.5274,3.5426,0.193,1.3935,-0.0032
1764758549530,5.8098,-5.5274,3.5426,0.1127,1.009,-0.1698
1764758549540,5.2612,-6.137,3.6132,0.1127,1.009,-0.1698
1764758549550,5.2612,-6.137,3.6132,0.1127,1.009,-0.1698
1764758549560,5.1332,-5.8307,2.8935,0.1881,0.2175,-0.2883
1764758549570,5.1332,-5.8307,2.8935,0.1881,0.2175,-0.2883
1764758549580,3.9942,-6.5916,0.6239,0.7437,-2.018,-0.6745
1764758549590,3.9942,-6.5916,0.6239,0.7437,-2.018,-0.6745
1764758549600,3.4804,-7.8658,-0.7214,2.853,-8.2975,-1.2026
1764758549610,3.4804,-7.8658,-0.7214,2.853,-8.2975,-1.2026
1764758549620,3.4804,-7.8658,-0.7214,8.3933,-19.6992,-1.7258
1764758549630,11.2636,-4.1336,7.5823,8.3933,-19.6992,-1.7258
1764758549640,11.2636,-4.1336,7.5823,14.6827,-27.3484,-3.4062
1764758549650,19.206,0.07,13.133,14.6827,-27.3484,-3.4062
1764758549660,19.206,0.07,13.133,16.4588,-26.24,-5.8281
1764758549670,15.6586,-3.1029,10.1809,16.4588,-26.24,-5.8281
1764758549680,15.6586,-3.1029,10.1809,16.4588,-26.24,-5.8281
1764758549690,1.3831,-11.1888,1.2826,12.2449,-17.5233,-5.6213
1764758549700,1.3831,-11.1888,1.2826,12.2449,-17.5233,-5.6213
1764758549710,-2.7601,-10.9514,-7.4477,4.0317,-4.5584,-2.4447
1764758549720,-2.7601,-10.9514,-7.4477,4.0317,-4.5584,-2.4447
1764758549730,0.4307,-8.9432,-10.4136,-2.6333,5.639,0.0357
1764758549740,0.4307,-8.9432,-10.4136,-2.6333,5.639,0.0357
1764758549750,4.2353,-5.6961,-8.2295,-5.5715,9.0041,1.2601
1764758549760,4.2353,-5.6961,-8.2295,-5.5715,9.0041,1.2601
1764758549770,4.2353,-5.6961,-8.2295,-6.3119,9.6394,1.7034
1764758549780,6.7657,-4.8203,-2.0255,-6.3119,9.6394,1.7034
1764758549790,6.7657,-4.8203,-2.0255,-6.8043,11.8132,2.1396
1764758549800,10.8365,-3.3918,2.0847,-6.8043,11.8132,2.1396
1764758549810,10.8365,-3.3918,2.0847,-6.8043,11.8132,2.1396
1764758549820,14.7266,-2.0004,5.7416,-7.5139,14.8203,2.1173
1764758549830,14.7266,-2.0004,5.7416,-7.5139,14.8203,2.1173
1764758549840,13.9358,-3.1394,9.0227,-7.6068,17.098,1.6025
1764758549850,13.9358,-3.1394,9.0227,-7.6068,17.098,1.6025
1764758549860,11.3007,-5.3856,9.2094,-6.3444,16.6856,1.4151
1764758549870,11.3007,-5.3856,9.2094,-6.3444,16.6856,1.4151
1764758549880,9.5743,-6.9715,9.8692,-3.6835,12.4925,1.482
1764758549890,9.5743,-6.9715,9.8692,-3.6835,12.4925,1.482
1764758549900,9.5743,-6.9715,9.8692,-3.6835,12.4925,1.482
