Timestamp,ax,ay,az,gx,gy,gz
1764757862180,-0.0383,5.0237,8.6142,-0.0417,0.0759,0.005
1764757862190,-0.0754,5.0022,8.6507,-0.0417,0.0759,0.005
1764757862200,-0.0754,5.0022,8.6507,-0.0249,0.1023,-0.0014
1764757862210,-0.0634,4.9472,8.5531,-0.0249,0.1023,-0.0014
1764757862220,-0.0634,4.9472,8.5531,-0.051,0.1727,0.0003
1764757862230,-0.1878,5.0076,8.3444,-0.051,0.1727,0.0003
1764757862240,-0.1878,5.0076,8.3444,-0.1084,0.1623,0.0313
1764757862250,-0.25,4.9322,8.5729,-0.1084,0.1623,0.0313
1764757862260,-0.25,4.9322,8.5729,-0.1084,0.1623,0.0313
1764757862270,-0.4229,4.7665,8.595,-0.104,0.1501,0.0732
1764757862280,-0.4229,4.7665,8.595,-0.104,0.1501,0.0732
1764757862290,-0.4229,4.7665,8.595,-0.0658,0.1061,0.1428
1764757862300,-0.5468,4.5452,8.6859,-0.0658,0.1061,0.1428
1764757862310,-0.5468,4.5452,8.6859,0.0431,-0.0495,0.2214
1764757862320,-0.4104,4.9208,8.6967,0.0431,-0.0495,0.2214
1764757862330,-0.4104,4.9208,8.6967,0.2402,-0.4739,0.221
1764757862340,-0.3476,4.8861,9.2219,0.2402,-0.4739,0.221
1764757862350,-0.3476,4.8861,9.2219,0.5061,-0.6116,0.212
1764757862360,-0.0251,4.5111,9.1328,0.5061,-0.6116,0.212
1764757862370,-0.0251,4.5111,9.1328,0.4133,0.4527,0.4204
1764757862380,4.9089,6.1131,7.2772,0.4133,0.4527,0.4204
1764757862390,4.9089,6.1131,7.2772,0.4133,0.4527,0.4204
1764757862400,-1.1761,6.3488,6.1878,-0.5936,1.1263,-0.2697
1764757862410,-1.1761,6.3488,6.1878,-0.5936,1.1263,-0.2697
1764757862420,-1.1761,6.3488,6.1878,-0.7117,-0.4388,-0.7085
1764757862430,-3.0951,2.9354,11.8433,-0.7117,-0.4388,-0.7085
1764757862440,-3.0951,2.9354,11.8433,-0.7117,-0.4388,-0.7085
