Timestamp,ax,ay,az,gx,gy,gz
1764758327300,1.7575,-0.2518,8.9617,-0.1231,0.399,0.0812
1764758327310,1.7575,-0.2518,8.9617,-0.1067,0.2973,0.1545
1764758327320,0.0227,-0.6431,8.0734,-0.1067,0.2973,0.1545
1764758327330,0.0227,-0.6431,8.0734,0.0308,-0.4875,0.4769
1764758327340,0.7932,-1.0481,8.2923,0.0308,-0.4875,0.4769
1764758327350,0.7932,-1.0481,8.2923,0.0308,-0.4875,0.4769
1764758327360,3.2052,-0.1639,10.7904,0.3338,-1.6933,0.6037
1764758327370,3.2052,-0.1639,10.7904,0.3338,-1.6933,0.6037
1764758327380,5.1864,0.3482,13.5853,1.1846,-3.2098,0.137
1764758327390,5.1864,0.3482,13.5853,1.1846,-3.2098,0.137
1764758327400,5.1864,0.3482,13.5853,2.523,-4.7866,-0.5615
1764758327410,5.5831,-0.338,15.5181,2.523,-4.7866,-0.5615
1764758327420,5.5831,-0.338,15.5181,3.8759,-6.0573,-0.9908
1764758327430,6.7639,-0.2835,15.131,3.8759,-6.0573,-0.9908
1764758327440,6.7639,-0.2835,15.131,4.8968,-7.2102,-1.3682
1764758327450,9.4552,1.212,13.931,4.8968,-7.2102,-1.3682
1764758327460,9.4552,1.212,13.931,5.8571,-8.6326,-2.0296
1764758327470,11.8331,2.9001,13.1252,5.8571,-8.6326,-2.0296
1764758327480,11.8331,2.9001,13.1252,5.8571,-8.6326,-2.0296
1764758327490,12.5348,3.6975,12.588,7.1303,-10.2068,-2.8723
1764758327500,12.5348,3.6975,12.588,7.1303,-10.2068,-2.8723
1764758327510,11.4969,3.8267,9.07,7.9924,-10.5177,-3.5856
1764758327520,11.4969,3.8267,9.07,7.9924,-10.5177,-3.5856
1764758327530,9.7292,3.5815,4.3262,7.99,-9.7957,-4.1009
1764758327540,9.7292,3.5815,4.3262,7.99,-9.7957,-4.1009
1764758327550,7.0427,2.8953,1.0193,7.6535,-9.1376,-4.4274
1764758327560,7.0427,2.8953,1.0193,7.6535,-9.1376,-4.4274
1764758327570,7.0427,2.8953,1.0193,7.2658,-8.5536,-4.5126
1764758327580,3.0257,1.8586,-1.2251,7.2658,-8.5536,-4.5126
1764758327590,3.0257,1.8586,-1.2251,6.5014,-7.3104,-4.1013
1764758327600,-1.5075,0.5569,-4.1839,6.5014,-7.3104,-4.1013
1764758327610,-1.5075,0.5569,-4.1839,6.5014,-7.3104,-4.1013
1764758327620,-4.2341,0.2477,-9.0365,4.7365,-4.8507,-3.094
1764758327630,-4.2341,0.2477,-9.0365,4.7365,-4.8507,-3.094
1764758327640,-3.0245,1.0349,-13.057,1.8569,-1.6139,-1.9111
1764758327650,-3.0245,1.0349,-13.057,1.8569,-1.6139,-1.9111
1764758327660,-0.673,1.8712,-13.2383,-1.0408,0.8694,-1.3083
1764758327670,-0.673,1.8712,-13.2383,-1.0408,0.8694,-1.3083
1764758327680,-0.9697,1.5715,-8.8295,-2.574,1.566,-1.3488
1764758327690,-0.9697,1.5715,-8.8295,-2.574,1.566,-1.3488
1764758327700,-0.9697,1.5715,-8.8295,-2.4549,1.2197,-1.3372
1764758327710,-3.3194,0.9936,-5.2241,-2.4549,1.2197,-1.3372
1764758327720,-3.3194,0.9936,-5.2241,-1.502,0.4545,-0.9821
1764758327730,-4.7444,0.9129,-4.0469,-1.502,0.4545,-0.9821
1764758327740,-4.7444,0.9129,-4.0469,-0.7268,-0.0757,-0.5102
1764758327750,-4.7318,1.0469,-5.0088,-0.7268,-0.0757,-0.5102
1764758327760,-4.7318,1.0469,-5.0088,-0.7268,-0.0757,-0.5102
1764758327770,-4.7581,0.7286,-6.2847,-0.9184,0.2143,-0.1222
1764758327780,-4.7581,0.7286,-6.2847,-0.9184,0.2143,-0.1222
1764758327790,-5.0088,0.4528,-6.1992,-1.8105,0.9661,0.2917
1764758327800,-5.0088,0.4528,-6.1992,-1.8105,0.9661,0.2917
1764758327810,-5.4114,-0.1161,-4.9484,-2.699,1.6784,0.7776
1764758327820,-5.4114,-0.1161,-4.9484,-2.699,1.6784,0.7776
1764758327830,-5.4114,-0.1161,-4.9484,-3.6096,2.7086,1.4516
1764758327840,-6.5103,-1.136,-3.6957,-3.6096,2.7086,1.4516
1764758327850,-6.5103,-1.136,-3.6957,-4.8255,4.2773,2.4326
1764758327860,-7.2311,-2.0465,-3.0514,-4.8255,4.2773,2.4326
1764758327870,-7.2311,-2.0465,-3.0514,-6.3999,6.2239,3.7084
1764758327880,-6.95,-3.1956,-3.1693,-6.3999,6.2239,3.7084
1764758327890,-6.95,-3.1956,-3.1693,-6.3999,6.2239,3.7084
1764758327900,-3.7759,-4.4764,-4.5176,-8.9379,8.807,5.1627
1764758327910,-3.7759,-4.4764,-4.5176,-8.9379,8.807,5.1627
1764758327920,-2.1571,-8.7302,-5.0118,-12.8889,11.8256,5.9842
1764758327930,-2.1571,-8.7302,-5.0118,-12.8889,11.8256,5.9842
1764758327940,-2.881,-18.7753,1.2837,-18.1306,15.3303,5.8945
1764758327950,-2.881,-18.7753,1.2837,-18.1306,15.3303,5.8945
1764758327960,-2.881,-18.7753,1.2837,-22.003,18.177,4.4923
1764758327970,-5.8253,-27.1232,14.2193,-22.003,18.177,4.4923
1764758327980,-5.8253,-27.1232,14.2193,-19.984,15.235,2.2914
1764758327990,-9.9673,-28.2963,39.5934,-19.984,15.235,2.2914
1764758328000,-9.9673,-28.2963,39.5934,-5.7224,1.9706,0.8212
1764758328010,3.5174,-12.9847,57.667,-5.7224,1.9706,0.8212
1764758328020,3.5174,-12.9847,57.667,-5.7224,1.9706,0.8212
1764758328030,-2.6865,-20.7093,18.9876,9.4472,-8.9373,-2.6234
1764758328040,-2.6865,-20.7093,18.9876,9.4472,-8.9373,-2.6234
1764758328050,-9.1214,-18.0879,13.818,5.7435,-7.2685,-1.43
1764758328060,-9.1214,-18.0879,13.818,5.7435,-7.2685,-1.43
1764758328070,-2.9384,-9.3224,17.3557,-0.4331,1.5408,1.4939
1764758328080,-2.9384,-9.3224,17.3557,-0.4331,1.5408,1.4939
1764758328090,-2.9384,-9.3224,17.3557,-1.865,4.6537,2.3034
1764758328100,5.138,-1.4626,15.5593,-1.865,4.6537,2.3034
1764758328110,5.138,-1.4626,15.5593,1.1121,0.5715,0.8993
1764758328120,4.3567,-0.2937,11.793,1.1121,0.5715,0.8993
1764758328130,4.3567,-0.2937,11.793,3.8254,-3.563,-0.0631
1764758328140,0.4002,-2.3007,8.4544,3.8254,-3.563,-0.0631
1764758328150,0.4002,-2.3007,8.4544,3.4222,-3.326,0.1967
1764758328160,0.7789,-1.651,7.4524,3.4222,-3.326,0.1967
1764758328170,0.7789,-1.651,7.4524,3.4222,-3.326,0.1967
1764758328180,1.8843,-0.3434,6.4732,1.4212,-0.3541,0.609
