Timestamp,ax,ay,az,gx,gy,gz
1764758135470,0.5629,6.1035,7.5153,0.0701,-0.1793,0.006
1764758135480,0.5629,6.1035,7.5153,0.0701,-0.1793,0.006
1764758135490,0.5629,6.1035,7.5153,0.0476,-0.1816,0.0313
1764758135500,0.6138,6.1561,7.678,0.0476,-0.1816,0.0313
1764758135510,0.6138,6.1561,7.678,0.0693,-0.1981,0.0464
1764758135520,0.6317,6.1208,7.9555,0.0693,-0.1981,0.0464
1764758135530,0.6317,6.1208,7.9555,0.1165,-0.2048,0.0826
1764758135540,0.6156,6.1436,7.7462,0.1165,-0.2048,0.0826
1764758135550,0.6156,6.1436,7.7462,0.1165,-0.2048,0.0826
1764758135560,0.6347,6.2357,7.6618,0.0628,-0.2158,0.1385
1764758135570,0.6347,6.2357,7.6618,0.0628,-0.2158,0.1385
1764758135580,0.8794,6.3763,7.5649,-0.0872,-0.0315,0.1959
1764758135590,0.8794,6.3763,7.5649,-0.0872,-0.0315,0.1959
1764758135600,1.5063,6.3571,6.9326,-0.4737,0.4496,0.2179
1764758135610,1.5063,6.3571,6.9326,-0.4737,0.4496,0.2179
1764758135620,1.5063,6.3571,6.9326,-0.8389,0.597,0.0663
1764758135630,2.2588,6.1268,7.9095,-0.8389,0.597,0.0663
1764758135640,2.2588,6.1268,7.9095,-0.2349,-0.3422,-0.1972
1764758135650,2.3868,6.0987,10.4172,-0.2349,-0.3422,-0.1972
1764758135660,2.3868,6.0987,10.4172,0.7779,-0.721,-0.4876
1764758135670,0.9392,6.3631,7.5823,0.7779,-0.721,-0.4876
1764758135680,0.9392,6.3631,7.5823,0.7779,-0.721,-0.4876
1764758135690,-0.5085,5.4826,6.6891,0.6442,-0.7222,-0.4039
1764758135700,-0.5085,5.4826,6.6891,0.6442,-0.7222,-0.4039
1764758135710,-0.0305,5.6967,7.1354,0.0257,-0.1544,0.0305
1764758135720,-0.0305,5.6967,7.1354,0.0257,-0.1544,0.0305
