Timestamp,ax,ay,az,gx,gy,gz
1764758285780,1.937,1.0845,7.8975,-0.2738,0.9026,0.152
1764758285790,1.937,1.0845,7.8975,-0.2738,0.9026,0.152
1764758285800,1.937,1.0845,7.8975,-0.5043,0.9197,0.2465
1764758285810,0.5252,0.3505,6.8614,-0.5043,0.9197,0.2465
1764758285820,0.5252,0.3505,6.8614,-0.7059,0.1663,0.5226
1764758285830,1.602,-0.1854,7.5075,-0.7059,0.1663,0.5226
1764758285840,1.602,-0.1854,7.5075,-0.4343,-1.4329,0.3703
1764758285850,4.2401,-0.2237,11.0034,-0.4343,-1.4329,0.3703
1764758285860,4.2401,-0.2237,11.0034,-0.4343,-1.4329,0.3703
1764758285870,8.0178,0.2201,16.9651,1.0872,-4.445,-0.3893
1764758285880,8.0178,0.2201,16.9651,1.0872,-4.445,-0.3893
1764758285890,8.9186,-0.341,21.2519,3.9937,-7.9371,-1.5731
1764758285900,8.9186,-0.341,21.2519,3.9937,-7.9371,-1.5731
1764758285910,9.4181,-0.8584,21.0604,6.7343,-10.3154,-2.1814
1764758285920,9.4181,-0.8584,21.0604,6.7343,-10.3154,-2.1814
1764758285930,9.4181,-0.8584,21.0604,8.4082,-11.0354,-2.3854
1764758285940,11.5908,0.6796,18.524,8.4082,-11.0354,-2.3854
1764758285950,11.5908,0.6796,18.524,9.2205,-10.3138,-2.8271
1764758285960,12.344,2.1093,12.0012,9.2205,-10.3138,-2.8271
1764758285970,12.344,2.1093,12.0012,9.0245,-9.1512,-3.4208
1764758285980,10.7886,2.074,4.6696,9.0245,-9.1512,-3.4208
1764758285990,10.7886,2.074,4.6696,9.0245,-9.1512,-3.4208
1764758286000,7.3346,1.8843,-0.2883,8.3117,-8.5397,-3.9046
1764758286010,7.3346,1.8843,-0.2883,8.3117,-8.5397,-3.9046
1764758286020,2.4532,0.7848,-1.5805,7.6222,-8.6155,-4.0592
1764758286030,2.4532,0.7848,-1.5805,7.6222,-8.6155,-4.0592
1764758286040,-1.3083,-0.0778,-2.5747,6.66,-7.7287,-3.6403
1764758286050,-1.3083,-0.0778,-2.5747,6.66,-7.7287,-3.6403
1764758286060,-3.2847,-0.2554,-6.4176,4.8987,-5.1145,-2.8753
1764758286070,-3.2847,-0.2554,-6.4176,4.8987,-5.1145,-2.8753
1764758286080,-3.2847,-0.2554,-6.4176,2.1909,-1.9051,-2.1168
1764758286090,-3.0371,0.3242,-10.5416,2.1909,-1.9051,-2.1168
1764758286100,-3.0371,0.3242,-10.5416,-0.5565,0.5263,-1.7274
1764758286110,-2.5448,0.2889,-10.267,-0.5565,0.5263,-1.7274
1764758286120,-2.5448,0.2889,-10.267,-1.9471,1.5928,-1.5299
1764758286130,-2.9892,0.2728,-7.151,-1.9471,1.5928,-1.5299
1764758286140,-2.9892,0.2728,-7.151,-1.9471,1.5928,-1.5299
1764758286150,-4.2437,0.4642,-4.5464,-1.7433,1.4526,-1.3031
1764758286160,-4.2437,0.4642,-4.5464,-1.7433,1.4526,-1.3031
1764758286170,-5.3856,0.5252,-4.2592,-0.7317,0.6895,-0.9549
1764758286180,-5.3856,0.5252,-4.2592,-0.7317,0.6895,-0.9549
1764758286190,-5.8899,0.3188,-5.3874,0.0495,-0.0,-0.5603
1764758286200,-5.8899,0.3188,-5.3874,0.0495,-0.0,-0.5603
1764758286210,-5.8899,0.3188,-5.3874,0.0382,-0.0481,-0.1347
1764758286220,-6.1735,0.25,-6.475,0.0382,-0.0481,-0.1347
1764758286230,-6.1735,0.25,-6.475,-0.7469,0.6949,0.4346
1764758286240,-6.7029,-0.2824,-7.2951,-0.7469,0.6949,0.4346
1764758286250,-6.7029,-0.2824,-7.2951,-2.5189,2.622,1.2639
1764758286260,-7.5835,-1.0205,-7.5835,-2.5189,2.622,1.2639
